"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","Sequence","FromStopID","ToStopID","Distance"
"HSZ0182","0182","182","HSZ018202","018202","182",1,20,"296969","292080","321.69"
"HSZ0182","0182","182","HSZ018202","018202","182",1,21,"292080","296966",""
"HSZ0200","0200","20","HSZ020001","020001","20",0,1,"","291311",""
"HSZ0200","0200","20","HSZ020001","020001","20",0,2,"291311","291740","331.31"
"HSZ0200","0200","20","HSZ020001","020001","20",0,3,"291740","291743","266.62"
"HSZ0200","0200","20","HSZ020001","020001","20",0,4,"291743","291307","564.66"
"HSZ0200","0200","20","HSZ020001","020001","20",0,5,"291307","291512","330.5"
"HSZ0200","0200","20","HSZ020001","020001","20",0,6,"291512","291516","291.7"
"HSZ0200","0200","20","HSZ020001","020001","20",0,7,"291516","291515","653.83"
"HSZ0200","0200","20","HSZ020001","020001","20",0,8,"291515","291522","121.09"
"HSZ0200","0200","20","HSZ020001","020001","20",0,9,"291522","291519","410.53"
"HSZ0200","0200","20","HSZ020001","020001","20",0,10,"291519","291511","185.99"
"HSZ0200","0200","20","HSZ020001","020001","20",0,11,"291511","291509","276.92"
"HSZ0200","0200","20","HSZ020001","020001","20",0,12,"291509","291523","321.54"
"HSZ0200","0200","20","HSZ020001","020001","20",0,13,"291523","291517","525.85"
"HSZ0200","0200","20","HSZ020001","020001","20",0,14,"291517","291525","474.89"
"HSZ0200","0200","20","HSZ020001","020001","20",0,15,"291525","291524","261.61"
"HSZ0200","0200","20","HSZ020001","020001","20",0,16,"291524","291507","537.75"
"HSZ0200","0200","20","HSZ020001","020001","20",0,17,"291507","291520","170.97"
"HSZ0200","0200","20","HSZ020001","020001","20",0,18,"291520","291510","245.26"
"HSZ0200","0200","20","HSZ020001","020001","20",0,19,"291510","291518","334.42"
"HSZ0200","0200","20","HSZ020001","020001","20",0,20,"291518","291508","129.22"
"HSZ0200","0200","20","HSZ020001","020001","20",0,21,"291508","291514","144.04"
"HSZ0200","0200","20","HSZ020001","020001","20",0,22,"291514","291521",""
"HSZ0200","0200","20","HSZ020002","020002","20",1,1,"","291521",""
"HSZ0200","0200","20","HSZ020002","020002","20",1,2,"291521","291872",""
"HSZ0200","0200","20","HSZ020002","020002","20",1,3,"291872","291871","141.53"
"HSZ0200","0200","20","HSZ020002","020002","20",1,4,"291871","291870","208.32"
"HSZ0200","0200","20","HSZ020002","020002","20",1,5,"291870","291869","330.68"
"HSZ0200","0200","20","HSZ020002","020002","20",1,6,"291869","291868","192.95"
"HSZ0200","0200","20","HSZ020002","020002","20",1,7,"291868","291867","244.13"
"HSZ0200","0200","20","HSZ020002","020002","20",1,8,"291867","291866","545"
"HSZ0200","0200","20","HSZ020002","020002","20",1,9,"291866","291865","339.55"
"HSZ0200","0200","20","HSZ020002","020002","20",1,10,"291865","291864",""
"HSZ0200","0200","20","HSZ020002","020002","20",1,11,"291864","291863",""
"HSZ0200","0200","20","HSZ020002","020002","20",1,12,"291863","291862","241.46"
"HSZ0200","0200","20","HSZ020002","020002","20",1,13,"291862","291861","294.83"
"HSZ0200","0200","20","HSZ020002","020002","20",1,14,"291861","291860","167.52"
"HSZ0200","0200","20","HSZ020002","020002","20",1,15,"291860","291859","220.25"
"HSZ0200","0200","20","HSZ020002","020002","20",1,16,"291859","291858","114.28"
"HSZ0200","0200","20","HSZ020002","020002","20",1,17,"291858","291526","584.55"
"HSZ0200","0200","20","HSZ020002","020002","20",1,18,"291526","291857","267.23"
"HSZ0200","0200","20","HSZ020002","020002","20",1,19,"291857","291322","380.48"
"HSZ0200","0200","20","HSZ020002","020002","20",1,20,"291322","291265","405.75"
"HSZ0200","0200","20","HSZ020002","020002","20",1,21,"291265","291256","359.24"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,1,"","291311",""
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,2,"291311","291740","331.31"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,3,"291740","291743","266.62"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,4,"291743","291307","564.66"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,5,"291307","291512","330.5"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,6,"291512","291516","291.7"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,7,"291516","291515","684.53"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,8,"291515","291522","120.9"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,9,"291522","291527","723.96"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,10,"291527","291509","508.33"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,11,"291509","291523","321.5"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,12,"291523","291517","525.92"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,13,"291517","291525","474.89"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,14,"291525","291524","261.61"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,15,"291524","291507","537.75"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,16,"291507","291520","170.97"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,17,"291520","291510","245.26"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,18,"291510","291518","334.42"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,19,"291518","291508","129.22"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,20,"291508","291514","144.04"
"HSZ0200","0200","20","HSZ0200A1","0200A1","20支A",0,21,"291514","291521",""
"HSZ0230","0230","23","HSZ023001","023001","23",0,1,"","291311",""
"HSZ0230","0230","23","HSZ023001","023001","23",0,2,"291311","291537",""
"HSZ0230","0230","23","HSZ023001","023001","23",0,3,"291537","291752","241.35"
"HSZ0230","0230","23","HSZ023001","023001","23",0,4,"291752","291535","489.29"
"HSZ0230","0230","23","HSZ023001","023001","23",0,5,"291535","293726","704.19"
"HSZ0230","0230","23","HSZ023001","023001","23",0,6,"293726","293709","780.04"
"HSZ0230","0230","23","HSZ023001","023001","23",0,7,"293709","291530","305.45"
"HSZ0230","0230","23","HSZ023001","023001","23",0,8,"291530","291532","355.44"
"HSZ0230","0230","23","HSZ023001","023001","23",0,9,"291532","291533","509.01"
"HSZ0230","0230","23","HSZ023001","023001","23",0,10,"291533","291536","357.71"
"HSZ0230","0230","23","HSZ023001","023001","23",0,11,"291536","300239","827.85"
"HSZ0230","0230","23","HSZ023001","023001","23",0,12,"300239","291539","339.58"
"HSZ0230","0230","23","HSZ023001","023001","23",0,13,"291539","291543","387.17"
"HSZ0230","0230","23","HSZ023001","023001","23",0,14,"291543","291528","490.35"
"HSZ0230","0230","23","HSZ023001","023001","23",0,15,"291528","291538","246.64"
"HSZ0230","0230","23","HSZ023001","023001","23",0,16,"291538","291531","217.08"
"HSZ0230","0230","23","HSZ023001","023001","23",0,17,"291531","295638","411.01"
"HSZ0230","0230","23","HSZ023001","023001","23",0,18,"295638","291534",""
"HSZ0230","0230","23","HSZ023002","023002","23",1,1,"","291550",""
"HSZ0230","0230","23","HSZ023002","023002","23",1,2,"291550","295615","200.59"
"HSZ0230","0230","23","HSZ023002","023002","23",1,3,"295615","291547","406.84"
"HSZ0230","0230","23","HSZ023002","023002","23",1,4,"291547","291554","259.82"
"HSZ0230","0230","23","HSZ023002","023002","23",1,5,"291554","291544","263.5"
"HSZ0230","0230","23","HSZ023002","023002","23",1,6,"291544","291559","563.83"
"HSZ0230","0230","23","HSZ023002","023002","23",1,7,"291559","291555","363.95"
"HSZ0230","0230","23","HSZ023002","023002","23",1,8,"291555","300241","193.68"
"HSZ0230","0230","23","HSZ023002","023002","23",1,9,"300241","291552","798.57"
"HSZ0230","0230","23","HSZ023002","023002","23",1,10,"291552","291549","492.75"
"HSZ0230","0230","23","HSZ023002","023002","23",1,11,"291549","291548","375.21"
"HSZ0230","0230","23","HSZ023002","023002","23",1,12,"291548","291546","418.77"
"HSZ0230","0230","23","HSZ023002","023002","23",1,13,"291546","293686","640.5"
"HSZ0230","0230","23","HSZ023002","023002","23",1,14,"293686","293704","533.19"
"HSZ0230","0230","23","HSZ023002","023002","23",1,15,"293704","291551","746.03"
"HSZ0230","0230","23","HSZ023002","023002","23",1,16,"291551","291556","373.76"
"HSZ0230","0230","23","HSZ023002","023002","23",1,17,"291556","291553","313.52"
"HSZ0230","0230","23","HSZ023002","023002","23",1,18,"291553","291311",""
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,1,"","291311",""
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,2,"291311","291301","370.01"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,3,"291301","291306","287.53"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,4,"291306","291307","489.39"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,5,"291307","291304","297"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,6,"291304","291308","318.46"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,7,"291308","291305","418.69"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,8,"291305","291300","365.99"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,9,"291300","291310","212.25"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,10,"291310","291297","215.77"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,11,"291297","291566","444.05"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,12,"291566","291573",""
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,13,"291573","291571",""
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,14,"291571","291575","416.64"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,15,"291575","291568","232.27"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,16,"291568","291570","174.44"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,17,"291570","291563","181.62"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,18,"291563","293713","212.62"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,19,"293713","293721","386.61"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,20,"293721","293728","318.61"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,21,"293728","293712","565.63"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,22,"293712","291576","570.87"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,23,"291576","291562","403.23"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,24,"291562","291561","281.78"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,25,"291561","291560","178.97"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,26,"291560","300239","314.48"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,27,"300239","291539","339.58"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,28,"291539","291543","387.17"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,29,"291543","291528","490.34"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,30,"291528","291538","246.58"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,31,"291538","291531","217.08"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,32,"291531","295638","411.98"
"HSZ0230","0230","23","HSZ0230A1","0230A1","23支A",0,33,"295638","291534",""
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,1,"","291550",""
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,2,"291550","295615","200.59"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,3,"295615","291547","406.83"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,4,"291547","291554","264.83"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,5,"291554","291544","263.96"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,6,"291544","291559","563.78"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,7,"291559","291555","363.98"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,8,"291555","300241","193.68"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,9,"300241","291578","303.55"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,10,"291578","291580","187.21"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,11,"291580","291846","179.47"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,12,"291846","291592","369.02"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,13,"291592","291582","485.97"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,14,"291582","291593","298.96"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,15,"291593","291589","388.52"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,16,"291589","291585","279.73"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,17,"291585","291581","202.18"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,18,"291581","291587","212.54"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,19,"291587","291586","156.72"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,20,"291586","291591","278.73"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,21,"291591","291588","606.57"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,22,"291588","291753","183.32"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,23,"291753","291584","431"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,24,"291584","291313","344.9"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,25,"291313","291325","449.92"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,26,"291325","291316","214.46"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,27,"291316","291320","240.3"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,28,"291320","291323","245.29"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,29,"291323","291319","293.33"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,30,"291319","291322","302.4"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,31,"291322","291265","405.82"
"HSZ0230","0230","23","HSZ0230A2","0230A2","23支A",1,32,"291265","291748","389.76"
"HSZ0270","0270","27","HSZ027001","027001","27",0,1,"","291226",""
"HSZ0270","0270","27","HSZ027001","027001","27",0,2,"291226","291743",""
"HSZ0270","0270","27","HSZ027001","027001","27",0,3,"291743","291409","305.09"
"HSZ0270","0270","27","HSZ027001","027001","27",0,4,"291409","291437","380.84"
"HSZ0270","0270","27","HSZ027001","027001","27",0,5,"291437","291443","319.17"
"HSZ0270","0270","27","HSZ027001","027001","27",0,6,"291443","291446","256.93"
"HSZ0270","0270","27","HSZ027001","027001","27",0,7,"291446","291442","535.46"
"HSZ0270","0270","27","HSZ027001","027001","27",0,8,"291442","291601","387.01"
"HSZ0270","0270","27","HSZ027001","027001","27",0,9,"291601","291606",""
"HSZ0270","0270","27","HSZ027001","027001","27",0,10,"291606","291608",""
"HSZ0270","0270","27","HSZ027001","027001","27",0,11,"291608","291411","597.89"
"HSZ0270","0270","27","HSZ027001","027001","27",0,12,"291411","291412","385.29"
"HSZ0270","0270","27","HSZ027001","027001","27",0,13,"291412","291609","189.83"
"HSZ0270","0270","27","HSZ027001","027001","27",0,14,"291609","291602","328.93"
"HSZ0270","0270","27","HSZ027001","027001","27",0,15,"291602","291603","217"
"HSZ0270","0270","27","HSZ027001","027001","27",0,16,"291603","291605","208.99"
"HSZ0270","0270","27","HSZ027001","027001","27",0,17,"291605","291930","337.85"
"HSZ0270","0270","27","HSZ027001","027001","27",0,18,"291930","291927","259.85"
"HSZ0270","0270","27","HSZ027001","027001","27",0,19,"291927","291469","341.86"
"HSZ0270","0270","27","HSZ027001","027001","27",0,20,"291469","291615","262.6"
"HSZ0270","0270","27","HSZ027001","027001","27",0,21,"291615","291611","183.34"
"HSZ0270","0270","27","HSZ027001","027001","27",0,22,"291611","291612","421.14"
"HSZ0270","0270","27","HSZ027001","027001","27",0,23,"291612","291600","356.44"
"HSZ0270","0270","27","HSZ027001","027001","27",0,24,"291600","291594","213.44"
"HSZ0270","0270","27","HSZ027001","027001","27",0,25,"291594","291599","408.04"
"HSZ0270","0270","27","HSZ027001","027001","27",0,26,"291599","291598","162.84"
"HSZ0270","0270","27","HSZ027001","027001","27",0,27,"291598","291597","228.08"
"HSZ0270","0270","27","HSZ027001","027001","27",0,28,"291597","291460","232.41"
"HSZ0270","0270","27","HSZ027001","027001","27",0,29,"291460","291473","197.02"
"HSZ0270","0270","27","HSZ027001","027001","27",0,30,"291473","291470","250.57"
"HSZ0270","0270","27","HSZ027001","027001","27",0,31,"291470","291464","437"
"HSZ0270","0270","27","HSZ027001","027001","27",0,32,"291464","291422","329.12"
"HSZ0270","0270","27","HSZ027001","027001","27",0,33,"291422","291265","423.61"
"HSZ0270","0270","27","HSZ027001","027001","27",0,34,"291265","291256","359.05"
"HSZ0310","0310","31","HSZ031001","031001","31",0,1,"","291762",""
"HSZ0310","0310","31","HSZ031001","031001","31",0,2,"291762","291235",""
"HSZ0310","0310","31","HSZ031001","031001","31",0,3,"291235","291248","386.16"
"HSZ0310","0310","31","HSZ031001","031001","31",0,4,"291248","291236","292.29"
"HSZ0310","0310","31","HSZ031001","031001","31",0,5,"291236","291223","809.65"
"HSZ0310","0310","31","HSZ031001","031001","31",0,6,"291223","291247","454.92"
"HSZ0310","0310","31","HSZ031001","031001","31",0,7,"291247","291234","233.99"
"HSZ0310","0310","31","HSZ031001","031001","31",0,8,"291234","291243","600.99"
"HSZ0310","0310","31","HSZ031001","031001","31",0,9,"291243","291244","461.87"
"HSZ0310","0310","31","HSZ031001","031001","31",0,10,"291244","291225","352.74"
"HSZ0310","0310","31","HSZ031001","031001","31",0,11,"291225","291246","310.77"
"HSZ0310","0310","31","HSZ031001","031001","31",0,12,"291246","291222","248.36"
"HSZ0310","0310","31","HSZ031001","031001","31",0,13,"291222","291241","180.98"
"HSZ0310","0310","31","HSZ031001","031001","31",0,14,"291241","291240","196.39"
"HSZ0310","0310","31","HSZ031001","031001","31",0,15,"291240","291230","267.87"
"HSZ0310","0310","31","HSZ031001","031001","31",0,16,"291230","291242","723.43"
"HSZ0310","0310","31","HSZ031001","031001","31",0,17,"291242","291237","766.27"
"HSZ0310","0310","31","HSZ031001","031001","31",0,18,"291237","293681","349"
"HSZ0310","0310","31","HSZ031001","031001","31",0,19,"293681","291238","649.64"
"HSZ0310","0310","31","HSZ031001","031001","31",0,20,"291238","291621","365.88"
"HSZ0310","0310","31","HSZ031001","031001","31",0,21,"291621","291618","194.06"
"HSZ0310","0310","31","HSZ031001","031001","31",0,22,"291618","291619","247.38"
"HSZ0310","0310","31","HSZ031001","031001","31",0,23,"291619","291616","299.9"
"HSZ0310","0310","31","HSZ031001","031001","31",0,24,"291616","291617","101.53"
"HSZ0310","0310","31","HSZ031001","031001","31",0,25,"291617","291620","502.22"
"HSZ0310","0310","31","HSZ031002","031002","31",1,1,"","291620",""
"HSZ0310","0310","31","HSZ031002","031002","31",1,2,"291620","291626",""
"HSZ0310","0310","31","HSZ031002","031002","31",1,3,"291626","291268","357.12"
"HSZ0310","0310","31","HSZ031002","031002","31",1,4,"291268","291274","787.79"
"HSZ0310","0310","31","HSZ031002","031002","31",1,5,"291274","291267","192.29"
"HSZ0310","0310","31","HSZ031002","031002","31",1,6,"291267","291253","289.7"
"HSZ0310","0310","31","HSZ031002","031002","31",1,7,"291253","291271","349.68"
"HSZ0310","0310","31","HSZ031002","031002","31",1,8,"291271","291260","191.84"
"HSZ0310","0310","31","HSZ031002","031002","31",1,9,"291260","291270","639.46"
"HSZ0310","0310","31","HSZ031002","031002","31",1,10,"291270","291275","748.11"
"HSZ0310","0310","31","HSZ031002","031002","31",1,11,"291275","291255","288.2"
"HSZ0310","0310","31","HSZ031002","031002","31",1,12,"291255","291769","205.47"
"HSZ0310","0310","31","HSZ031002","031002","31",1,13,"291769","291770","404.58"
"HSZ0310","0310","31","HSZ031002","031002","31",1,14,"291770","291264","391.95"
"HSZ0310","0310","31","HSZ031002","031002","31",1,15,"291264","291276","243.17"
"HSZ0310","0310","31","HSZ031002","031002","31",1,16,"291276","291252","785.62"
"HSZ0310","0310","31","HSZ031002","031002","31",1,17,"291252","291266","1094.07"
"HSZ0310","0310","31","HSZ031002","031002","31",1,18,"291266","291772","410.07"
"HSZ0310","0310","31","HSZ031002","031002","31",1,19,"291772","291265","412.56"
"HSZ0310","0310","31","HSZ031002","031002","31",1,20,"291265","291256","359.86"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,1,"","291643",""
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,2,"291643","302322","567.69"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,3,"302322","291758","402.81"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,4,"291758","291654","401.61"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,5,"291654","291845","563.85"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,6,"291845","291641","312.8"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,7,"291641","291656","290.17"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,8,"291656","293696","485.64"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,9,"293696","293702","368.89"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,10,"293702","293697","314.55"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,11,"293697","291630","588.03"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,12,"291630","291652","480.58"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,13,"291652","291649","329.26"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,14,"291649","291633","408.06"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,15,"291633","291632","185.71"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,16,"291632","291653","597.8"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,17,"291653","291637","347.69"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,18,"291637","291631","427.23"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,19,"291631","291640","475.76"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,20,"291640","291635","464.55"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,21,"291635","302631","715.14"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,22,"302631","291651","345.04"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,23,"291651","291639","331.69"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,24,"291639","291647","406.01"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,25,"291647","294531","386.85"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,26,"294531","294532","184.35"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,27,"294532","294533","206.04"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,28,"294533","301950","702.36"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,29,"301950","301952","558.68"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,30,"301952","291634","226.65"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,31,"291634","291583","556.75"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,32,"291583","291636","448.92"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,33,"291636","291628","330.01"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,34,"291628","291629","395.23"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,35,"291629","291745","132.61"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,36,"291745","291657","303.6"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,37,"291657","291650","816.72"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,38,"291650","291655","564.21"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,39,"291655","307520","241.19"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,40,"307520","302323","521.62"
"HSZ0500","0500","50","HSZ0500A1","0500A1","50A",0,41,"302323","307521","571.53"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,1,"","291643",""
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,2,"291643","302322","567.69"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,3,"302322","291758","402.75"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,4,"291758","291654","400.15"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,5,"291654","291845","565.88"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,6,"291845","291657","644.3"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,7,"291657","291317","494.43"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,8,"291317","291659","263.54"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,9,"291659","291757","221.44"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,10,"291757","291759","430.41"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,11,"291759","291665","331.79"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,12,"291665","291756","625.06"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,13,"291756","301953","226.16"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,14,"301953","301951","534.31"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,15,"301951","301949","352.57"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,16,"301949","302014","205.24"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,17,"302014","291598","207.34"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,18,"291598","291597","225.75"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,19,"291597","291672",""
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,20,"291672","291760",""
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,21,"291760","291674",""
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,22,"291674","302630",""
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,23,"302630","291664","682.43"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,24,"291664","291668","426.4"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,25,"291668","291661","468.93"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,26,"291661","291666","340.08"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,27,"291666","301919","636.69"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,28,"301919","291662","384.5"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,29,"291662","291663","379.86"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,30,"291663","291673","410.55"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,31,"291673","291675","166.26"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,32,"291675","291660","442.91"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,33,"291660","293718","656.52"
"HSZ0510","0510","51","HSZ0510A1","0510A1","51A",0,34,"293718","293723","327.9"
