"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303579","303579","第二綜合大樓",0,2,120.993702,24.794098,"138614","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303581","303581","生科館(人社院)",0,3,120.989571,24.789443,"138616","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303583","303583","台積館",0,4,120.988411,24.786894,"138618","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303587","303587","雞蛋面",0,5,120.985877,24.787355,"132686","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303589","303589","高峰植物園",0,6,120.981918,24.788586,"132687","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303591","303591","萬佛寺",0,7,120.977008,24.790455,"130551","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303593","303593","介壽山口",0,8,120.975638,24.792088,"138619","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303595","303595","建華國中",0,9,120.9758,24.794028,"138620","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303597","303597","學園商場",0,10,120.978028,24.798593,"130245","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303599","303599","新竹轉運站",0,11,120.9731062,24.80097212,"137274","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303601","303601","警察宿舍",0,12,120.974621,24.800769,"132698","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303603","303603","東南街口",0,13,120.972563,24.799485,"132699","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303605","303605","竹蓮街",0,14,120.970049,24.797913,"132700","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303607","303607","西大路口",0,15,120.968528,24.796987,"132701","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303609","303609","新竹國小",0,16,120.965884,24.795384,"132702","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303611","303611","清大南大校區",0,17,120.963953,24.794123,"132703","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303613","303613","成德路",-1,18,120.958148,24.794247,"136362","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303612","303612","成德路",1,1,120.957985,24.794162,"136360","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303610","303610","清大南大校區",0,2,120.963513,24.793652,"132730","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ304247","304247","南大食品路口",0,3,120.965482,24.794376,"139097","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303592","303592","介壽山口",0,4,120.975476,24.792084,"130530","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303590","303590","萬佛寺",0,5,120.977287,24.790131,"130531","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303588","303588","高峰植物園",0,6,120.981956,24.788347,"132667","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303586","303586","雞蛋面",0,7,120.986317,24.787007,"132668","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303582","303582","台積館",0,8,120.988559,24.786945,"138617","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303580","303580","生科館(人社院)",0,9,120.989681,24.789329,"138615","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303578","303578","第二綜合大樓",0,10,120.993745,24.794003,"138613","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83支A",0,"HSZ303577","303577","北校門",-1,11,120.99657,24.796231,"138612","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ304248","304248","清大北校門",1,1,120.996544,24.796095,"139098","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303579","303579","第二綜合大樓",0,2,120.993702,24.794098,"138614","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303581","303581","生科館(人社院)",0,3,120.989571,24.789443,"138616","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303583","303583","台積館",0,4,120.988411,24.786894,"138618","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303587","303587","雞蛋面",0,5,120.985877,24.787355,"132686","HSZ"
